tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
457289,13817309,2,2,FORD,KY,5800 WALTHER AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:03,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7DPK01,13817283,11,12,TOYT,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:02,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AB2191,13817242,8,14,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:01,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
57282CD,13817259,10,12,HOND,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:01,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AJ9556,13817275,8,13,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:01,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
47102B,13817267,10,13,FORD,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:01,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
DB2175,13817234,1,13,MERZ,DC,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 8:01,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5FMA18,58061847,10,13,TOYT,MD,NORTHERN WB @ GREENSPRING,30,Red Light Violation,$75.00 ,7/4/2012 8:00,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AL5066,13817218,9,13,GMC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
551M156,13817200,6,13,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6BKV09,58061839,1,14,TOYT,MD,EDMONSON EB @ COOKS,30,Red Light Violation,$75.00 ,7/4/2012 7:59,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2FWF86,13817184,1,13,MAZD,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3FZM51,13817226,4,14,NISS,MD,2200 NORTHERN PARKWAY E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
02885CE,13817176,6,13,HYUN,MD,5301 PARK HEIGHTS AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
12697HT,13817168,8,12,TOYT,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AS4435,13817192,5,14,BUIC,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:59,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AR0838,13817150,4,14,CHEV,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:58,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AM6927,58061821,1,14,FORD,MD,PERRING SB @ BELVEDERE,30,Red Light Violation,$75.00 ,7/4/2012 7:58,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7GDD72,13817143,6,14,KIA,MD,582 MLK JR. BOULEVARD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:58,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
WXR6235,13817135,2,2,CHEV,VA,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:56,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AD8898,13817119,3,13,LINC,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:55,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AA6002,13817127,6,14,PONT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:55,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AF6405,13817101,3,13,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:54,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AJ9129,13817093,7,12,BUIC,MD,6114 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:54,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8BXM17,13910617,9,12,FORD,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:53,$0.00 ,,$0.00 ,$0.00 ,,07/20/2012 11:03:00 AM +0000
8FRN76,13817085,12,13,NISS,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:53,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
13903M6,13835129,,0,CHEV,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:53,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AB9729,13817069,9,12,TOYT,MD,500 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:52,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AJ3972,13835111,,0,TOYT,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:52,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
56704CD,13817077,12,12,ACUR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:52,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AD3590,13817044,2,13,SAAB,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:51,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1CYX95,13817051,6,13,NISS,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:51,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AR7949,13835103,,0,NISS,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:51,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
1AK5800,13817002,3,14,TOYT,MD,3600 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:48,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
89N207,13817010,4,13,FORD,MD,5400 PERRING PKWY S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:48,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
892M430,13816996,10,12,MAZD,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:48,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A178026,13817028,8,13,NISS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:48,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
88V254,13816988,1,14,DODG,MD,5400 PERRING PKWY S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:47,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
959M51,13835087,,0,SUZU,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:47,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
01224CC,58061813,12,13,HOND,MD,EDMONSON EB @ ATHOL,31,Right on Red,$75.00 ,7/4/2012 7:47,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3EFN64,13835095,,0,CHEV,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:47,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9AH4408,58061805,5,13,FORD,MD,EASTERN AVE EB @ KANE ST,31,Right on Red,$75.00 ,7/4/2012 7:46,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9ABF02,13816970,10,12,TOYT,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:46,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
MTS942,13816962,7,12,TOYT,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:46,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
959M51,13816947,6,12,SUZU,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AH4733,13816954,5,13,HOND,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:45,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AR1554,13816921,4,14,NISS,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:44,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
715M680,58063801,3,14,GMC,MD,WABASH EB @ BELVEDERE,31,Right on Red,$75.00 ,7/4/2012 7:43,$75.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AT2557,13835079,,0,NISS,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:42,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AS1367,13816913,5,14,NISS,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:42,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AF4389,13816905,2,13,KIA,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:41,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
23833M0,78279940,8,12,NISS,MA,LOT A,99,All Other Stopping or Parking Violations,$32.00 ,7/4/2012 7:40,$0.00 ,,$32.00 ,$0.00 ,,07/21/2012 11:03:00 AM +0000
3AJ9518,13816889,6,14,PONT,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
992M864,13816863,4,13,TOYT,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
MXV703,13816897,4,13,NISS,MD,2785 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
WESLEY,13816855,4,14,DODG,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9EYP65,13816871,7,13,OLDS,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1ECA61,13835061,,0,NISS,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:40,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
18927M2,13816830,9,12,CHRY,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:39,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
33310M7,13910609,3,13,FORD,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:39,$0.00 ,,$0.00 ,$0.00 ,,07/20/2012 11:03:00 AM +0000
6AB6452,13816848,10,12,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:39,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7FXH04,13835053,,0,CHEV,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:38,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5AR8414,13835046,,0,MAZD,MD,5301 PARK HEIGHTS AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:38,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8ECT20,13816814,5,14,VOLK,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:38,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1FMP12,13816822,3,14,OLDS,MD,4833 ERDMAN AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:38,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AD5870,13816798,2,13,TOYT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:37,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9GBE53,13816806,5,14,HYUN,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:37,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
95993CD,13816780,5,13,HYUN,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:36,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
ADE4629,58061797,2,2,FORD,NC,PULASKI EB @ NORTH POINT,30,Red Light Violation,$75.00 ,7/4/2012 7:36,$75.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4FXW33,78279932,3,14,CADI,MA,LOT A,99,All Other Stopping or Parking Violations,$32.00 ,7/4/2012 7:36,$0.00 ,,$0.00 ,$0.00 ,,07/21/2012 11:03:00 AM +0000
2AT9130,13816772,7,12,CHRY,MD,300 PATAPSCO AVE. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:36,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3AT0125,13816764,6,14,PONT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:35,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AR0754,13816756,5,14,GMC,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:34,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
MJE453,13816749,5,14,MITS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:33,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3FAM62,13816723,7,13,MERC,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:32,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AA4964,13816731,11,12,FORD,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:32,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4FBT74,13835038,,0,CHEV,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:31,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
287M143,13835020,,0,NISS,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:31,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
7AS5991,185116,7,12,MERC,MD,300 MILLINGTON AVE,19,Exceeding 48 Hours,$32.00 ,7/4/2012 7:30,$32.00 ,,$32.00 ,$0.00 ,,07/19/2012 11:05:00 AM +0000
1CRD29,13816715,1,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
50487B,13816707,8,12,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AD9995,13816699,2,13,SATU,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:29,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6CEB88,13835012,,0,TOYT,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:29,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5DZC23,13816673,3,14,HOND,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:28,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AT9130,13816681,7,12,CHRY,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:28,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
49R440,13816657,6,13,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:28,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5AS4930,13816665,5,14,HYUN,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:28,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
M190624,58061789,3,13,FORD,MD,GWYNNS FALLS WB @ GARRISON,31,Right on Red,$75.00 ,7/4/2012 7:28,$75.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
17113CE,13816640,2,14,SUBA,MD,2446 FREDERICK AVE  E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:27,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AE3212,13816624,12,12,HYUN,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:26,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AC6116,13816632,10,12,HOND,MD,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:26,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6MRX160,13816616,2,2,DODG,CA,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:25,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
335451,13816590,5,14,MAZD,DE,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:24,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
KSY793,13816608,8,12,VOLK,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:24,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AF6087,13816566,3,13,LEXU,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:23,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
56X123,13816582,4,13,INTL,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:23,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
16V964,13816574,11,13,DODG,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:23,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
382M421,13816558,5,13,CHEV,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:22,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
44249B,13816491,7,12,BUIC,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
6AFK52,232553,12,12,KIA,MD,300 E CHASE ST,25,Less 30 from Intersection,$32.00 ,7/4/2012 7:21,$32.00 ,,$32.00 ,$0.00 ,,07/26/2012 11:03:00 AM +0000
5AG8030,13816541,4,13,HOND,MD,4500 LIBERTY HEIGHTS AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AA8778,13816525,10,12,INFI,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
EPY989,13816517,2,2,TOYT,SC,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
BAP3039,13816509,2,2,BMW,NC,300 MLK JR. BOULEVARD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
SG18774,13816533,12,99,NABI,MD,4601 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:21,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
56357M4,13816483,3,14,HYUN,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:19,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
5DBH93,13835004,,0,TOYT,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AB9879,13816459,9,12,HYUN,MD,582 MLK JR. BOULEVARD N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
A213286,13816467,12,13,TOYT,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AR8886,13816434,4,14,JAGU,MD,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
7AN3453,58061771,3,14,TOYT,MD,NORTHERN WB @ GREENSPRING,30,Red Light Violation,$75.00 ,7/4/2012 7:18,$0.00 ,,$75.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
3FPF23,13816442,12,13,TOYT,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AL3290,13816475,12,12,BUIC,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:18,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
8AS3151,13816426,5,14,DODG,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:17,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
2AJ7131,13816418,6,13,MITS,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:16,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AV5974,58061755,7,12,INFI,MD,NORTH AVE WB @ HOWARD ST,31,Right on Red,$75.00 ,7/4/2012 7:14,$75.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
BKW4EVR,13816392,3,13,MERZ,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:14,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
24387M2,58061763,12,12,JEEP,MD,EASTERN AVE EB @ KANE ST,31,Right on Red,$75.00 ,7/4/2012 7:14,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
4AN8373,13816400,4,14,FORD,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:14,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
1AS8159,13816384,4,14,VOLK,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:13,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
9AT4091,13816335,7,12,CHEV,MD,400 FRANKLIN ST. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:12,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
08965HV,13816327,3,14,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:09,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
194M329,13816301,3,13,MITS,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:08,$40.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
92L521,13816319,9,13,DODG,MD,3600 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 7:08,$0.00 ,,$0.00 ,$0.00 ,,07/15/2012 11:04:00 AM +0000
